Sales,Quantity,Discount,Shipping Time,Month,Year,Day Of Week,Unit Price,Item Price,Value Per Item,Discount Amount,Profit,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Corporate,Segment_Home Office,Category_Office Supplies,Category_Technology,Sub-Category_Appliances,Sub-Category_Art,Sub-Category_Binders,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Copiers,Sub-Category_Envelopes,Sub-Category_Fasteners,Sub-Category_Furnishings,Sub-Category_Labels,Sub-Category_Machines,Sub-Category_Paper,Sub-Category_Phones,Sub-Category_Storage,Sub-Category_Supplies,Sub-Category_Tables,Region_East,Region_South,Region_West
82.8,2,0.2,2,9,2016,0,41.4,41.4,41.4,16.56,10.35,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
8.82,3,0.0,5,9,2017,0,2.94,2.94,2.94,0.0,2.3814,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10.86,3,0.0,5,9,2017,0,3.6199999999999997,3.6199999999999997,3.6199999999999997,0.0,5.1042,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
143.7,3,0.0,5,9,2017,0,47.9,47.9,47.9,0.0,68.976,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
839.43,3,0.0,5,12,2017,4,279.81,279.81,279.81,0.0,218.2518,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
671.93,7,0.0,5,9,2015,0,95.99,95.99,95.99,0.0,20.1579,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
93.888,4,0.2,6,10,2014,2,23.472,23.472,23.472,18.777600000000003,12.9096,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
384.45,11,0.0,4,12,2016,0,34.949999999999996,34.949999999999996,34.949999999999996,0.0,103.8015,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
149.97,3,0.0,4,12,2016,0,49.99,49.99,49.99,0.0,5.9988,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1951.84,8,0.0,4,12,2016,0,243.98,243.98,243.98,0.0,585.552,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
171.55,5,0.0,4,12,2016,0,34.31,34.31,34.31,0.0,80.6285,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
157.92,5,0.2,3,3,2016,6,31.583999999999996,31.583999999999996,31.583999999999996,31.584,17.766,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
203.184,2,0.2,3,3,2016,6,101.592,101.592,101.592,40.6368,15.2388,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
58.38,7,0.0,2,5,2015,6,8.34,8.34,8.34,0.0,26.271,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
105.52,4,0.0,2,5,2015,6,26.38,26.38,26.38,0.0,48.5392,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
80.88,6,0.0,2,5,2015,6,13.479999999999999,13.479999999999999,13.479999999999999,0.0,21.0288,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
6.63,3,0.0,6,5,2015,3,2.21,2.21,2.21,0.0,1.7901,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
457.568,2,0.2,5,3,2014,5,228.784,228.784,228.784,91.5136,51.4764,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
14.62,2,0.0,4,11,2016,6,7.31,7.31,7.31,0.0,6.8714,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
944.93,7,0.0,4,11,2016,6,134.98999999999998,134.98999999999998,134.98999999999998,0.0,236.2325,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5.98,1,0.0,1,5,2016,2,5.98,5.98,5.98,0.0,2.691,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
54.384,2,0.2,3,12,2015,0,27.192,27.192,27.192,10.876800000000001,1.3596,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
28.4,5,0.0,4,11,2016,2,5.68,5.68,5.68,0.0,13.348,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
27.68,2,0.2,4,11,2016,0,13.84,13.84,13.84,5.5360000000000005,9.688,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9.936,3,0.2,4,9,2014,0,3.312,3.312,3.312,1.9872,2.7324,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8159.952,8,0.4,4,9,2014,0,1019.994,1019.994,1019.994,3263.9808000000003,-1359.992,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
275.928,3,0.2,4,9,2014,0,91.976,91.976,91.976,55.1856,-58.6347,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1740.06,9,0.3,4,9,2014,0,193.34,193.34,193.34,522.0179999999999,-24.858,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32.064,6,0.2,4,9,2014,0,5.344,5.344,5.344,6.412800000000001,6.8136,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
177.98,5,0.8,4,9,2014,0,35.596,35.596,35.596,142.384,-453.849,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
143.976,3,0.2,4,9,2014,0,47.992,47.992,47.992,28.7952,8.9985,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
20.94,3,0.0,4,8,2014,1,6.98,6.98,6.98,0.0,9.8418,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
110.96,2,0.0,4,8,2014,1,55.48,55.48,55.48,0.0,53.2608,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
340.144,7,0.2,4,8,2014,1,48.592,48.592,48.592,68.0288,21.259,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
52.448,2,0.8,5,9,2014,6,26.224,26.224,26.224,41.958400000000005,-131.12,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.16,4,0.2,5,9,2014,6,5.04,5.04,5.04,4.032,6.552,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
97.264,4,0.8,4,4,2017,4,24.316,24.316,24.316,77.8112,-243.16,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
396.802,7,0.3,2,11,2015,5,56.686,56.686,56.686,119.0406,-11.3372,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
15.88,5,0.2,2,11,2015,5,3.176,3.176,3.176,3.176,-3.7715,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
3.28,1,0.0,4,12,2015,1,3.28,3.28,3.28,0.0,1.4104,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
24.816,2,0.2,4,12,2014,4,12.408,12.408,12.408,4.9632000000000005,1.8612,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
408.744,7,0.2,4,12,2014,4,58.392,58.392,58.392,81.74880000000002,76.6395,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
503.96,4,0.0,5,11,2014,2,125.99,125.99,125.99,0.0,131.0296,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
149.95,5,0.0,5,11,2014,2,29.99,29.99,29.99,0.0,41.986,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
29.0,2,0.0,5,11,2014,2,14.5,14.5,14.5,0.0,7.25,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.16,2,0.0,4,11,2016,0,3.58,3.58,3.58,0.0,3.4368,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
176.8,8,0.0,4,8,2014,1,22.1,22.1,22.1,0.0,22.984,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
37.224,3,0.2,6,7,2016,5,12.408,12.408,12.408,7.4448,3.7224,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
20.016,3,0.2,6,7,2016,5,6.672,6.672,6.672,4.0032,6.255,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
899.136,4,0.2,2,10,2015,0,224.784,224.784,224.784,179.8272,112.392,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
71.76,6,0.0,2,10,2015,0,11.96,11.96,11.96,0.0,20.0928,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
51.84,8,0.0,2,10,2015,0,6.48,6.48,6.48,0.0,24.8832,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
626.352,3,0.2,2,10,2015,0,208.784,208.784,208.784,125.2704,46.9764,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
19.9,5,0.0,2,10,2015,0,3.9799999999999995,3.9799999999999995,3.9799999999999995,0.0,6.567,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
14.28,7,0.0,6,10,2015,5,2.04,2.04,2.04,0.0,6.7116,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
7.408,2,0.2,4,3,2014,4,3.704,3.704,3.704,1.4816000000000003,1.2038,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6.048,3,0.2,4,3,2014,4,2.016,2.016,2.016,1.2096,1.5876,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
46.26,3,0.0,7,11,2017,0,15.42,15.42,15.42,0.0,12.0276,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2.946,2,0.7,7,7,2017,3,1.473,1.473,1.473,2.0622,-2.2586,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
16.056,3,0.2,7,7,2017,3,5.352,5.352,5.352,3.2112000000000003,5.8203,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
21.744,3,0.2,5,6,2017,5,7.248,7.248,7.248,4.3488,6.795,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
218.75,2,0.5,2,8,2014,6,109.375,109.375,109.375,109.375,-161.875,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2.6,1,0.2,2,8,2014,6,2.6,2.6,2.6,0.52,0.2925,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
66.284,2,0.8,4,12,2017,6,33.142,33.142,33.142,53.02720000000001,-178.9668,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35.168,7,0.2,4,6,2017,5,5.024,5.024,5.024,7.0336,9.6712,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
444.768,4,0.2,5,12,2017,5,111.192,111.192,111.192,88.9536,44.4768,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
